ibge;uf_sigla;uf_codigo;nome_caixa_alta;nome_cursivo;nome_sem_acento;ddd;siafi;;
4103370;PR;41;BRASILANDIA DO SUL;Brasilândia do Sul;Brasilandia do Sul;44;5521;;
4103404;PR;41;CAFEARA;Cafeara;Cafeara;43;7465;;
4103453;PR;41;CAFELANDIA;Cafelândia;Cafelandia;45;7985;;
4103479;PR;41;CAFEZAL DO SUL;Cafezal do Sul;Cafezal do Sul;44;5491;;
4103503;PR;41;CALIFORNIA;Califórnia;California;43;7467;;
4103602;PR;41;CAMBARA;Cambará;Cambara;43;7469;;
4103701;PR;41;CAMBE;Cambé;Cambe;43;7471;;
4103800;PR;41;CAMBIRA;Cambira;Cambira;43;7473;;
4103909;PR;41;CAMPINA DA LAGOA;Campina da Lagoa;Campina da Lagoa;44;7475;;
4103958;PR;41;CAMPINA DO SIMAO;Campina do Simão;Campina do Simao;42;840;;
4104006;PR;41;CAMPINA GRANDE DO SUL;Campina Grande do Sul;Campina Grande do Sul;41;7477;;
4104055;PR;41;CAMPO BONITO;Campo Bonito;Campo Bonito;45;8475;;
4104105;PR;41;CAMPO DO TENENTE;Campo do Tenente;Campo do Tenente;41;7479;;
4104204;PR;41;CAMPO LARGO;Campo Largo;Campo Largo;41;7481;;
4104253;PR;41;CAMPO MAGRO;Campo Magro;Campo Magro;41;842;;
4104303;PR;41;CAMPO MOURAO;Campo Mourão;Campo Mourao;44;7483;;
4104402;PR;41;CANDIDO DE ABREU;Cândido de Abreu;Candido de Abreu;43;7485;;
4104428;PR;41;CANDOI;Candói;Candoi;42;5499;;
4104451;PR;41;CANTAGALO;Cantagalo;Cantagalo;42;8451;;
4104501;PR;41;CAPANEMA;Capanema;Capanema;46;7487;;
4104600;PR;41;CAPITAO LEONIDAS MARQUES;Capitão Leônidas Marques;Capitao Leonidas Marques;45;7489;;
4104659;PR;41;CARAMBEI;Carambeí;Carambei;42;844;;
4104709;PR;41;CARLOPOLIS;Carlópolis;Carlopolis;43;7491;;
4104808;PR;41;CASCAVEL;Cascavel;Cascavel;45;7493;;
4104907;PR;41;CASTRO;Castro;Castro;42;7495;;
4105003;PR;41;CATANDUVAS;Catanduvas;Catanduvas;45;7497;;
4105102;PR;41;CENTENARIO DO SUL;Centenário do Sul;Centenario do Sul;43;7499;;
4105201;PR;41;CERRO AZUL;Cerro Azul;Cerro Azul;41;7501;;
4105300;PR;41;CEU AZUL;Céu Azul;Ceu Azul;45;7957;;
4105409;PR;41;CHOPINZINHO;Chopinzinho;Chopinzinho;46;7503;;
4105508;PR;41;CIANORTE;Cianorte;Cianorte;44;7505;;
4105607;PR;41;CIDADE GAUCHA;Cidade Gaúcha;Cidade Gaucha;44;7507;;
4105706;PR;41;CLEVELANDIA;Clevelândia;Clevelandia;46;7509;;
4105805;PR;41;COLOMBO;Colombo;Colombo;41;7513;;
4105904;PR;41;COLORADO;Colorado;Colorado;44;7515;;
4106001;PR;41;CONGONHINHAS;Congonhinhas;Congonhinhas;43;7517;;
4106100;PR;41;CONSELHEIRO MAIRINCK;Conselheiro Mairinck;Conselheiro Mairinck;43;7519;;
4106209;PR;41;CONTENDA;Contenda;Contenda;41;7521;;
4106308;PR;41;CORBELIA;Corbélia;Corbelia;45;7523;;
4106407;PR;41;CORNELIO PROCOPIO;Cornélio Procópio;Cornelio Procopio;43;7525;;
4106456;PR;41;CORONEL DOMINGOS SOARES;Coronel Domingos Soares;Coronel Domingos Soares;46;846;;
4106506;PR;41;CORONEL VIVIDA;Coronel Vivida;Coronel Vivida;46;7527;;
4106555;PR;41;CORUMBATAI DO SUL;Corumbataí do Sul;Corumbatai do Sul;44;8479;;
4106803;PR;41;CRUZ MACHADO;Cruz Machado;Cruz Machado;42;7533;;
4106571;PR;41;CRUZEIRO DO IGUACU;Cruzeiro do Iguaçu;Cruzeiro do Iguacu;46;5473;;
4106605;PR;41;CRUZEIRO DO OESTE;Cruzeiro do Oeste;Cruzeiro do Oeste;44;7529;;
4106704;PR;41;CRUZEIRO DO SUL;Cruzeiro do Sul;Cruzeiro do Sul;44;7531;;
4106852;PR;41;CRUZMALTINA;Cruzmaltina;Cruzmaltina;43;848;;
4106902;PR;41;CURITIBA;Curitiba;Curitiba;41;7535;;
4107009;PR;41;CURIUVA;Curiúva;Curiuva;43;7537;;
4107157;PR;41;DIAMANTE D'OESTE;Diamante D'Oeste;Diamante d'Oeste;45;9915;;
4107108;PR;41;DIAMANTE DO NORTE;Diamante do Norte;Diamante do Norte;44;7539;;
4107124;PR;41;DIAMANTE DO SUL;Diamante do Sul;Diamante do Sul;45;5465;;
4107207;PR;41;DOIS VIZINHOS;Dois Vizinhos;Dois Vizinhos;46;7541;;
4107256;PR;41;DOURADINA;Douradina;Douradina;44;8465;;
4107306;PR;41;DOUTOR CAMARGO;Doutor Camargo;Doutor Camargo;44;7543;;
4128633;PR;41;DOUTOR ULYSSES;Doutor Ulysses;Doutor Ulysses;41;5449;;
4107405;PR;41;ENEAS MARQUES;Enéas Marques;Eneas Marques;46;7545;;
4107504;PR;41;ENGENHEIRO BELTRAO;Engenheiro Beltrão;Engenheiro Beltrao;44;7547;;
4107538;PR;41;ENTRE RIOS DO OESTE;Entre Rios do Oeste;Entre Rios do Oeste;45;5529;;
4107520;PR;41;ESPERANCA NOVA;Esperança Nova;Esperanca Nova;44;850;;
4107546;PR;41;ESPIGAO ALTO DO IGUACU;Espigão Alto do Iguaçu;Espigao Alto do Iguacu;46;852;;
4107553;PR;41;FAROL;Farol;Farol;44;5511;;
4107603;PR;41;FAXINAL;Faxinal;Faxinal;43;7549;;
4107652;PR;41;FAZENDA RIO GRANDE;Fazenda Rio Grande;Fazenda Rio Grande;41;9983;;
4107702;PR;41;FENIX;Fênix;Fenix;44;7551;;
4107736;PR;41;FERNANDES PINHEIRO;Fernandes Pinheiro;Fernandes Pinheiro;42;854;;
4107751;PR;41;FIGUEIRA;Figueira;Figueira;43;8457;;
4107850;PR;41;FLOR DA SERRA DO SUL;Flor da Serra do Sul;Flor da Serra do Sul;46;5475;;
4107801;PR;41;FLORAI;Floraí;Florai;44;7553;;
4107900;PR;41;FLORESTA;Floresta;Floresta;44;7555;;
4108007;PR;41;FLORESTOPOLIS;Florestópolis;Florestopolis;43;7557;;
4108106;PR;41;FLORIDA;Flórida;Florida;44;7559;;
4108205;PR;41;FORMOSA DO OESTE;Formosa do Oeste;Formosa do Oeste;44;7561;;
4108304;PR;41;FOZ DO IGUACU;Foz do Iguaçu;Foz do Iguacu;45;7563;;
4108452;PR;41;FOZ DO JORDAO;Foz do Jordão;Foz do Jordao;42;856;;
4108320;PR;41;FRANCISCO ALVES;Francisco Alves;Francisco Alves;44;7977;;
4108403;PR;41;FRANCISCO BELTRAO;Francisco Beltrão;Francisco Beltrao;46;7565;;
4108502;PR;41;GENERAL CARNEIRO;General Carneiro;General Carneiro;42;7567;;
4108551;PR;41;GODOY MOREIRA;Godoy Moreira;Godoy Moreira;43;9947;;
4108601;PR;41;GOIOERE;Goioerê;Goioere;44;7569;;
4108650;PR;41;GOIOXIM;Goioxim;Goioxim;42;858;;
4108700;PR;41;GRANDES RIOS;Grandes Rios;Grandes Rios;43;7959;;
4108809;PR;41;GUAIRA;Guaíra;Guaira;44;7571;;
4108908;PR;41;GUAIRACA;Guairaçá;Guairaca;44;7573;;
4108957;PR;41;GUAMIRANGA;Guamiranga;Guamiranga;42;860;;
4109005;PR;41;GUAPIRAMA;Guapirama;Guapirama;43;7575;;
4109104;PR;41;GUAPOREMA;Guaporema;Guaporema;44;7577;;
4109203;PR;41;GUARACI;Guaraci;Guaraci;43;7579;;
4109302;PR;41;GUARANIACU;Guaraniaçu;Guaraniacu;45;7581;;
4109401;PR;41;GUARAPUAVA;Guarapuava;Guarapuava;42;7583;;
4109500;PR;41;GUARAQUECABA;Guaraqueçaba;Guaraquecaba;41;7585;;
4109609;PR;41;GUARATUBA;Guaratuba;Guaratuba;41;7587;;
4109658;PR;41;HONORIO SERPA;Honório Serpa;Honorio Serpa;46;9981;;
4109708;PR;41;IBAITI;Ibaiti;Ibaiti;43;7589;;
4109757;PR;41;IBEMA;Ibema;Ibema;45;9949;;
4109807;PR;41;IBIPORA;Ibiporã;Ibipora;43;7591;;
4109906;PR;41;ICARAIMA;Icaraíma;Icaraima;44;7593;;
4110003;PR;41;IGUARACU;Iguaraçu;Iguaracu;44;7595;;
4110052;PR;41;IGUATU;Iguatu;Iguatu;45;5467;;
4110078;PR;41;IMBAU;Imbaú;Imbau;42;862;;
4110102;PR;41;IMBITUVA;Imbituva;Imbituva;42;7597;;
4110201;PR;41;INACIO MARTINS;Inácio Martins;Inacio Martins;42;7599;;
4110300;PR;41;INAJA;Inajá;Inaja;44;7601;;
4110409;PR;41;INDIANOPOLIS;Indianópolis;Indianopolis;44;7961;;
4110508;PR;41;IPIRANGA;Ipiranga;Ipiranga;42;7603;;
4110607;PR;41;IPORA;Iporã;Ipora;44;7605;;
4110656;PR;41;IRACEMA DO OESTE;Iracema do Oeste;Iracema do Oeste;44;5485;;
4110706;PR;41;IRATI;Irati;Irati;42;7607;;
4110805;PR;41;IRETAMA;Iretama;Iretama;44;7609;;
4110904;PR;41;ITAGUAJE;Itaguajé;Itaguaje;44;7611;;
4110953;PR;41;ITAIPULANDIA;Itaipulândia;Itaipulandia;45;5525;;
4111001;PR;41;ITAMBARACA;Itambaracá;Itambaraca;43;7613;;
4111100;PR;41;ITAMBE;Itambé;Itambe;44;7615;;
4111209;PR;41;ITAPEJARA D'OESTE;Itapejara d'Oeste;Itapejara d'Oeste;46;7617;;
4111258;PR;41;ITAPERUCU;Itaperuçu;Itaperucu;41;5451;;
4111308;PR;41;ITAUNA DO SUL;Itaúna do Sul;Itauna do Sul;44;7619;;
4111407;PR;41;IVAI;Ivaí;Ivai;42;7621;;
4111506;PR;41;IVAIPORA;Ivaiporã;Ivaipora;43;7623;;
4111555;PR;41;IVATE;Ivaté;Ivate;44;9955;;
4111605;PR;41;IVATUBA;Ivatuba;Ivatuba;44;7625;;
4111704;PR;41;JABOTI;Jaboti;Jaboti;43;7627;;
4111803;PR;41;JACAREZINHO;Jacarezinho;Jacarezinho;43;7629;;
4111902;PR;41;JAGUAPITA;Jaguapitã;Jaguapita;43;7631;;
4112009;PR;41;JAGUARIAIVA;Jaguariaíva;Jaguariaiva;43;7633;;
4112108;PR;41;JANDAIA DO SUL;Jandaia do Sul;Jandaia do Sul;43;7635;;
4112207;PR;41;JANIOPOLIS;Janiópolis;Janiopolis;44;7637;;
4112306;PR;41;JAPIRA;Japira;Japira;43;7639;;
4112405;PR;41;JAPURA;Japurá;Japura;44;7641;;
4112504;PR;41;JARDIM ALEGRE;Jardim Alegre;Jardim Alegre;43;7643;;
4112603;PR;41;JARDIM OLINDA;Jardim Olinda;Jardim Olinda;44;7645;;
4112702;PR;41;JATAIZINHO;Jataizinho;Jataizinho;43;7647;;
4112751;PR;41;JESUITAS;Jesuítas;Jesuitas;44;7997;;
4112801;PR;41;JOAQUIM TAVORA;Joaquim Távora;Joaquim Tavora;43;7649;;
4112900;PR;41;JUNDIAI DO SUL;Jundiaí do Sul;Jundiai do Sul;43;7651;;
4112959;PR;41;JURANDA;Juranda;Juranda;44;8463;;
4113007;PR;41;JUSSARA;Jussara;Jussara;44;7653;;
4113106;PR;41;KALORE;Kaloré;Kalore;43;7655;;
4113205;PR;41;LAPA;Lapa;Lapa;41;7657;;
4113254;PR;41;LARANJAL;Laranjal;Laranjal;42;5501;;
4113304;PR;41;LARANJEIRAS DO SUL;Laranjeiras do Sul;Laranjeiras do Sul;42;7659;;
4113403;PR;41;LEOPOLIS;Leópolis;Leopolis;43;7661;;
4113429;PR;41;LIDIANOPOLIS;Lidianópolis;Lidianopolis;43;5507;;
4113452;PR;41;LINDOESTE;Lindoeste;Lindoeste;45;9959;;
4113502;PR;41;LOANDA;Loanda;Loanda;44;7663;;
4113601;PR;41;LOBATO;Lobato;Lobato;44;7665;;
4113700;PR;41;LONDRINA;Londrina;Londrina;43;7667;;
4113734;PR;41;LUIZIANA;Luiziana;Luiziana;44;8481;;
4113759;PR;41;LUNARDELLI;Lunardelli;Lunardelli;43;8459;;
4113809;PR;41;LUPIONOPOLIS;Lupionópolis;Lupionopolis;43;7669;;
4113908;PR;41;MALLET;Mallet;Mallet;42;7671;;
4114005;PR;41;MAMBORE;Mamborê;Mambore;44;7673;;
4114104;PR;41;MANDAGUACU;Mandaguaçu;Mandaguacu;44;7675;;
4114203;PR;41;MANDAGUARI;Mandaguari;Mandaguari;44;7677;;
4114302;PR;41;MANDIRITUBA;Mandirituba;Mandirituba;41;7679;;
4114351;PR;41;MANFRINOPOLIS;Manfrinópolis;Manfrinopolis;46;864;;
4114401;PR;41;MANGUEIRINHA;Mangueirinha;Mangueirinha;46;7511;;
4114500;PR;41;MANOEL RIBAS;Manoel Ribas;Manoel Ribas;43;7681;;
4114609;PR;41;MARECHAL CANDIDO RONDON;Marechal Cândido Rondon;Marechal Candido Rondon;45;7683;;
4114708;PR;41;MARIA HELENA;Maria Helena;Maria Helena;44;7685;;
4114807;PR;41;MARIALVA;Marialva;Marialva;44;7687;;
4114906;PR;41;MARILANDIA DO SUL;Marilândia do Sul;Marilandia do Sul;43;7433;;
4115002;PR;41;MARILENA;Marilena;Marilena;44;7975;;
4115101;PR;41;MARILUZ;Mariluz;Mariluz;44;7689;;
4115200;PR;41;MARINGA;Maringá;Maringa;44;7691;;
4115309;PR;41;MARIOPOLIS;Mariópolis;Mariopolis;46;7693;;
4115358;PR;41;MARIPA;Maripá;Maripa;44;5487;;
4115408;PR;41;MARMELEIRO;Marmeleiro;Marmeleiro;46;7695;;
4115457;PR;41;MARQUINHO;Marquinho;Marquinho;42;866;;
4115507;PR;41;MARUMBI;Marumbi;Marumbi;43;7697;;
4115606;PR;41;MATELANDIA;Matelândia;Matelandia;45;7699;;
4115705;PR;41;MATINHOS;Matinhos;Matinhos;41;7963;;
4115739;PR;41;MATO RICO;Mato Rico;Mato Rico;42;5503;;
4115754;PR;41;MAUA DA SERRA;Mauá da Serra;Maua da Serra;43;5459;;
4115804;PR;41;MEDIANEIRA;Medianeira;Medianeira;45;7701;;
4115853;PR;41;MERCEDES;Mercedes;Mercedes;45;5531;;
4115903;PR;41;MIRADOR;Mirador;Mirador;44;7703;;
4116000;PR;41;MIRASELVA;Miraselva;Miraselva;43;7705;;
4116059;PR;41;MISSAL;Missal;Missal;45;8469;;
4116109;PR;41;MOREIRA SALES;Moreira Sales;Moreira Sales;44;7707;;
4116208;PR;41;MORRETES;Morretes;Morretes;41;7709;;
4116307;PR;41;MUNHOZ DE MELO;Munhoz de Melo;Munhoz de Melo;44;7711;;
4116406;PR;41;NOSSA SENHORA DAS GRACAS;Nossa Senhora das Graças;Nossa Senhora das Gracas;44;7713;;
4116505;PR;41;NOVA ALIANCA DO IVAI;Nova Aliança do Ivaí;Nova Alianca do Ivai;44;7715;;
4116604;PR;41;NOVA AMERICA DA COLINA;Nova América da Colina;Nova America da Colina;43;7717;;
4116703;PR;41;NOVA AURORA;Nova Aurora;Nova Aurora;45;7965;;
4116802;PR;41;NOVA CANTU;Nova Cantu;Nova Cantu;44;7719;;
4116901;PR;41;NOVA ESPERANCA;Nova Esperança;Nova Esperanca;44;7721;;
4116950;PR;41;NOVA ESPERANCA DO SUDOESTE;Nova Esperança do Sudoeste;Nova Esperanca do Sudoeste;46;5477;;
4117008;PR;41;NOVA FATIMA;Nova Fátima;Nova Fatima;43;7723;;
4117057;PR;41;NOVA LARANJEIRAS;Nova Laranjeiras;Nova Laranjeiras;42;5479;;
4117107;PR;41;NOVA LONDRINA;Nova Londrina;Nova Londrina;44;7725;;
4117206;PR;41;NOVA OLIMPIA;Nova Olímpia;Nova Olimpia;44;7967;;
4117255;PR;41;NOVA PRATA DO IGUACU;Nova Prata do Iguaçu;Nova Prata do Iguacu;46;7995;;
4117214;PR;41;NOVA SANTA BARBARA;Nova Santa Bárbara;Nova Santa Barbara;43;5457;;
4117222;PR;41;NOVA SANTA ROSA;Nova Santa Rosa;Nova Santa Rosa;45;7979;;
4117271;PR;41;NOVA TEBAS;Nova Tebas;Nova Tebas;42;9913;;
4117297;PR;41;NOVO ITACOLOMI;Novo Itacolomi;Novo Itacolomi;43;5517;;
4117305;PR;41;ORTIGUEIRA;Ortigueira;Ortigueira;42;7727;;
4117404;PR;41;OURIZONA;Ourizona;Ourizona;44;7729;;
4117453;PR;41;OURO VERDE DO OESTE;Ouro Verde do Oeste;Ouro Verde do Oeste;45;9965;;
4117503;PR;41;PAICANDU;Paiçandu;Paicandu;44;7731;;
4117602;PR;41;PALMAS;Palmas;Palmas;46;7733;;
4117701;PR;41;PALMEIRA;Palmeira;Palmeira;42;7735;;
4117800;PR;41;PALMITAL;Palmital;Palmital;42;7737;;
4117909;PR;41;PALOTINA;Palotina;Palotina;44;7739;;
4118006;PR;41;PARAISO DO NORTE;Paraíso do Norte;Paraiso do Norte;44;7741;;
4118105;PR;41;PARANACITY;Paranacity;Paranacity;44;7743;;
4118204;PR;41;PARANAGUA;Paranaguá;Paranagua;41;7745;;
4118303;PR;41;PARANAPOEMA;Paranapoema;Paranapoema;44;7747;;
4118402;PR;41;PARANAVAI;Paranavaí;Paranavai;44;7749;;
4118451;PR;41;PATO BRAGADO;Pato Bragado;Pato Bragado;45;5533;;
4118501;PR;41;PATO BRANCO;Pato Branco;Pato Branco;46;7751;;
4118600;PR;41;PAULA FREITAS;Paula Freitas;Paula Freitas;42;7753;;
4118709;PR;41;PAULO FRONTIN;Paulo Frontin;Paulo Frontin;42;7755;;
4118808;PR;41;PEABIRU;Peabiru;Peabiru;44;7757;;
4118857;PR;41;PEROBAL;Perobal;Perobal;44;868;;
4118907;PR;41;PEROLA;Pérola;Perola;44;7969;;
4119004;PR;41;PEROLA D'OESTE;Pérola d'Oeste;Perola d'Oeste;46;7759;;
4119103;PR;41;PIEN;Piên;Pien;41;7761;;
4119152;PR;41;PINHAIS;Pinhais;Pinhais;41;5453;;
4119251;PR;41;PINHAL DE SAO BENTO;Pinhal de São Bento;Pinhal de Sao Bento;46;5495;;
4119202;PR;41;PINHALAO;Pinhalão;Pinhalao;43;7763;;
4119301;PR;41;PINHAO;Pinhão;Pinhao;42;7765;;
4119400;PR;41;PIRAI DO SUL;Piraí do Sul;Pirai do Sul;42;7767;;
4119509;PR;41;PIRAQUARA;Piraquara;Piraquara;41;7769;;
4119608;PR;41;PITANGA;Pitanga;Pitanga;42;7771;;
4119657;PR;41;PITANGUEIRAS;Pitangueiras;Pitangueiras;43;5461;;
4119707;PR;41;PLANALTINA DO PARANA;Planaltina do Paraná;Planaltina do Parana;44;7773;;
4119806;PR;41;PLANALTO;Planalto;Planalto;46;7775;;
4119905;PR;41;PONTA GROSSA;Ponta Grossa;Ponta Grossa;42;7777;;
4119954;PR;41;PONTAL DO PARANA;Pontal do Paraná;Pontal do Parana;41;870;;
4120002;PR;41;PORECATU;Porecatu;Porecatu;43;7779;;
4120101;PR;41;PORTO AMAZONAS;Porto Amazonas;Porto Amazonas;42;7781;;
4120150;PR;41;PORTO BARREIRO;Porto Barreiro;Porto Barreiro;42;872;;
4120200;PR;41;PORTO RICO;Porto Rico;Porto Rico;44;7783;;
4120309;PR;41;PORTO VITORIA;Porto Vitória;Porto Vitoria;42;7785;;
4120333;PR;41;PRADO FERREIRA;Prado Ferreira;Prado Ferreira;43;874;;
4120358;PR;41;PRANCHITA;Pranchita;Pranchita;46;7991;;
4120408;PR;41;PRESIDENTE CASTELO BRANCO;Presidente Castelo Branco;Presidente Castelo Branco;44;7787;;
4120507;PR;41;PRIMEIRO DE MAIO;Primeiro de Maio;Primeiro de Maio;43;7789;;
4120606;PR;41;PRUDENTOPOLIS;Prudentópolis;Prudentopolis;42;7791;;
4120655;PR;41;QUARTO CENTENARIO;Quarto Centenário;Quarto Centenario;44;876;;
4120705;PR;41;QUATIGUA;Quatiguá;Quatigua;43;7793;;
4120804;PR;41;QUATRO BARRAS;Quatro Barras;Quatro Barras;41;7795;;
4120853;PR;41;QUATRO PONTES;Quatro Pontes;Quatro Pontes;45;5535;;
4120903;PR;41;QUEDAS DO IGUACU;Quedas do Iguaçu;Quedas do Iguacu;46;7955;;
4121000;PR;41;QUERENCIA DO NORTE;Querência do Norte;Querencia do Norte;44;7797;;
4121109;PR;41;QUINTA DO SOL;Quinta do Sol;Quinta do Sol;44;7799;;
4121208;PR;41;QUITANDINHA;Quitandinha;Quitandinha;41;7801;;
4121257;PR;41;RAMILANDIA;Ramilândia;Ramilandia;45;5527;;
4121307;PR;41;RANCHO ALEGRE;Rancho Alegre;Rancho Alegre;43;7803;;
4121356;PR;41;RANCHO ALEGRE D'OESTE;Rancho Alegre D'Oeste;Rancho Alegre d'Oeste;44;5513;;
4121406;PR;41;REALEZA;Realeza;Realeza;46;7805;;
4121505;PR;41;REBOUCAS;Rebouças;Reboucas;42;7807;;
4121604;PR;41;RENASCENCA;Renascença;Renascenca;46;7809;;
4121703;PR;41;RESERVA;Reserva;Reserva;42;7811;;
4121752;PR;41;RESERVA DO IGUACU;Reserva do Iguaçu;Reserva do Iguacu;42;878;;
4121802;PR;41;RIBEIRAO CLARO;Ribeirão Claro;Ribeirao Claro;43;7813;;
4121901;PR;41;RIBEIRAO DO PINHAL;Ribeirão do Pinhal;Ribeirao do Pinhal;43;7815;;
4122008;PR;41;RIO AZUL;Rio Azul;Rio Azul;42;7817;;
4122107;PR;41;RIO BOM;Rio Bom;Rio Bom;43;7819;;
4122156;PR;41;RIO BONITO DO IGUACU;Rio Bonito do Iguaçu;Rio Bonito do Iguacu;42;5481;;
4122172;PR;41;RIO BRANCO DO IVAI;Rio Branco do Ivaí;Rio Branco do Ivai;43;880;;
4122206;PR;41;RIO BRANCO DO SUL;Rio Branco do Sul;Rio Branco do Sul;41;7821;;
4122305;PR;41;RIO NEGRO;Rio Negro;Rio Negro;47;7823;;
4122404;PR;41;ROLANDIA;Rolândia;Rolandia;43;7825;;
4122503;PR;41;RONCADOR;Roncador;Roncador;44;7827;;
4122602;PR;41;RONDON;Rondon;Rondon;44;7829;;
4122651;PR;41;ROSARIO DO IVAI;Rosário do Ivaí;Rosario do Ivai;43;8473;;
4122701;PR;41;SABAUDIA;Sabáudia;Sabaudia;43;7831;;
4122800;PR;41;SALGADO FILHO;Salgado Filho;Salgado Filho;46;7833;;
4122909;PR;41;SALTO DO ITARARE;Salto do Itararé;Salto do Itarare;43;7835;;
4123006;PR;41;SALTO DO LONTRA;Salto do Lontra;Salto do Lontra;46;7837;;
4123105;PR;41;SANTA AMELIA;Santa Amélia;Santa Amelia;43;7839;;
4123204;PR;41;SANTA CECILIA DO PAVAO;Santa Cecília do Pavão;Santa Cecilia do Pavao;43;7841;;
4123303;PR;41;SANTA CRUZ DE MONTE CASTELO;Santa Cruz de Monte Castelo;Santa Cruz de Monte Castelo;44;7843;;
4123402;PR;41;SANTA FE;Santa Fé;Santa Fe;44;7845;;
4123501;PR;41;SANTA HELENA;Santa Helena;Santa Helena;45;7971;;
4123600;PR;41;SANTA INES;Santa Inês;Santa Ines;44;7847;;
4123709;PR;41;SANTA ISABEL DO IVAI;Santa Isabel do Ivaí;Santa Isabel do Ivai;44;7849;;
4123808;PR;41;SANTA IZABEL DO OESTE;Santa Izabel do Oeste;Santa Izabel do Oeste;46;7851;;
4123824;PR;41;SANTA LUCIA;Santa Lúcia;Santa Lucia;45;5469;;
4123857;PR;41;SANTA MARIA DO OESTE;Santa Maria do Oeste;Santa Maria do Oeste;42;5505;;
4123907;PR;41;SANTA MARIANA;Santa Mariana;Santa Mariana;43;7853;;
4123956;PR;41;SANTA MONICA;Santa Mônica;Santa Monica;44;5519;;
4124020;PR;41;SANTA TEREZA DO OESTE;Santa Tereza do Oeste;Santa Tereza do Oeste;45;9969;;
4124053;PR;41;SANTA TEREZINHA DE ITAIPU;Santa Terezinha de Itaipu;Santa Terezinha de Itaipu;45;8467;;
4124004;PR;41;SANTANA DO ITARARE;Santana do Itararé;Santana do Itarare;43;7855;;
4124103;PR;41;SANTO ANTONIO DA PLATINA;Santo Antônio da Platina;Santo Antonio da Platina;43;7859;;
4124202;PR;41;SANTO ANTONIO DO CAIUA;Santo Antônio do Caiuá;Santo Antonio do Caiua;44;7861;;
4124301;PR;41;SANTO ANTONIO DO PARAISO;Santo Antônio do Paraíso;Santo Antonio do Paraiso;43;7863;;
4124400;PR;41;SANTO ANTONIO DO SUDOESTE;Santo Antônio do Sudoeste;Santo Antonio do Sudoeste;46;7857;;
4124509;PR;41;SANTO INACIO;Santo Inácio;Santo Inacio;44;7865;;
4124608;PR;41;SAO CARLOS DO IVAI;São Carlos do Ivaí;Sao Carlos do Ivai;44;7867;;
4124707;PR;41;SAO JERONIMO DA SERRA;São Jerônimo da Serra;Sao Jeronimo da Serra;43;7869;;
4124806;PR;41;SAO JOAO;São João;Sao Joao;46;7871;;
4124905;PR;41;SAO JOAO DO CAIUA;São João do Caiuá;Sao Joao do Caiua;44;7873;;
4125001;PR;41;SAO JOAO DO IVAI;São João do Ivaí;Sao Joao do Ivai;43;7875;;
4125100;PR;41;SAO JOAO DO TRIUNFO;São João do Triunfo;Sao Joao do Triunfo;42;7877;;
4125209;PR;41;SAO JORGE D'OESTE;São Jorge d'Oeste;Sao Jorge d'Oeste;46;7881;;
4125308;PR;41;SAO JORGE DO IVAI;São Jorge do Ivaí;Sao Jorge do Ivai;44;7879;;
4125357;PR;41;SAO JORGE DO PATROCINIO;São Jorge do Patrocínio;Sao Jorge do Patrocinio;44;7999;;
4125407;PR;41;SAO JOSE DA BOA VISTA;São José da Boa Vista;Sao Jose da Boa Vista;43;7883;;
4125456;PR;41;SAO JOSE DAS PALMEIRAS;São José das Palmeiras;Sao Jose das Palmeiras;45;8471;;
4125506;PR;41;SAO JOSE DOS PINHAIS;São José dos Pinhais;Sao Jose dos Pinhais;41;7885;;
4125555;PR;41;SAO MANOEL DO PARANA;São Manoel do Paraná;Sao Manoel do Parana;44;5515;;
4125605;PR;41;SAO MATEUS DO SUL;São Mateus do Sul;Sao Mateus do Sul;42;7887;;
4125704;PR;41;SAO MIGUEL DO IGUACU;São Miguel do Iguaçu;Sao Miguel do Iguacu;45;7889;;
4125753;PR;41;SAO PEDRO DO IGUACU;São Pedro do Iguaçu;Sao Pedro do Iguacu;45;5489;;
4125803;PR;41;SAO PEDRO DO IVAI;São Pedro do Ivaí;Sao Pedro do Ivai;43;7891;;
4125902;PR;41;SAO PEDRO DO PARANA;São Pedro do Paraná;Sao Pedro do Parana;44;7893;;
4126009;PR;41;SAO SEBASTIAO DA AMOREIRA;São Sebastião da Amoreira;Sao Sebastiao da Amoreira;43;7895;;
4126108;PR;41;SAO TOME;São Tomé;Sao Tome;44;7897;;
4126207;PR;41;SAPOPEMA;Sapopema;Sapopema;43;7899;;
4126256;PR;41;SARANDI;Sarandi;Sarandi;44;8461;;
4126272;PR;41;SAUDADE DO IGUACU;Saudade do Iguaçu;Saudade do Iguacu;46;5493;;
4126306;PR;41;SENGES;Sengés;Senges;43;7901;;
4126355;PR;41;SERRANOPOLIS DO IGUACU;Serranópolis do Iguaçu;Serranopolis do Iguacu;45;882;;
4126405;PR;41;SERTANEJA;Sertaneja;Sertaneja;43;7903;;
4126504;PR;41;SERTANOPOLIS;Sertanópolis;Sertanopolis;43;7905;;
4126603;PR;41;SIQUEIRA CAMPOS;Siqueira Campos;Siqueira Campos;43;7907;;
4126652;PR;41;SULINA;Sulina;Sulina;46;8477;;
4126678;PR;41;TAMARANA;Tamarana;Tamarana;43;884;;
4126702;PR;41;TAMBOARA;Tamboara;Tamboara;44;7909;;
